userid,type,powerusage
10681,1,262.4752651
10682,1,227.8530516
10683,1,197.0740139
10684,1,317.8440288
10685,1,268.1666005
10686,1,271.7336969
10687,1,301.4878546
10688,1,328.2046003
10689,1,318.5344026
10690,1,222.4331799
10691,1,267.1745827
10692,1,262.4151369
10693,1,235.2548396
10694,1,525.3221718
10695,4,464.5940915
10696,1,222.6972489
10697,1,296.2953519
10698,1,237.3857384
10699,4,508.7817346
10700,1,362.341442
10701,1,319.2354331
10702,1,326.493796
10703,1,390.005291
10704,1,322.6308417
10705,1,331.1489271
10706,1,319.9807989
10707,1,303.7073981
10708,1,321.8832236
10709,4,514.3046636
10710,1,331.3963036
10711,2,18711.54481
10712,1,159.7601273
10713,1,268.9719031
10714,1,268.1575287
10715,1,369.8799945
10716,1,246.7517306
10717,1,257.7060638
10718,1,279.0575922
10719,3,9847.939613
10720,1,256.3966152
10721,1,342.3317883
10722,4,478.0981091
10723,1,340.2276297
10724,1,465.8300705
10725,1,213.188808
10726,1,245.4840761
10727,1,309.151054
10728,1,444.3485313
10729,1,264.0808288
10730,1,312.8389334
10731,1,266.2567446
10732,1,320.4587929
10733,1,383.8294291
10734,1,169.9456217
10735,1,294.7594877
10736,1,274.6601943
10737,1,369.9559843
10738,3,10283.41033
10739,4,501.6857791
10740,1,287.7005902
10741,1,269.5250101
10742,1,319.2415377
10743,1,349.3059787
10744,1,328.3580465
10745,1,219.0737738
10746,1,249.463508
10747,1,302.9288612
10748,4,353.5223608
10749,1,319.8110345
10750,1,259.1053698
10751,1,319.783061
10752,1,248.4762308
10753,1,226.8695252
10754,1,289.3826362
10755,1,310.3985043
10756,1,339.8271254
10757,1,249.4033674
10758,1,234.8928441
10759,1,403.2535327
10760,4,511.8080051
10761,1,286.7362369
10762,2,25266.82114
10763,4,474.070756
10764,1,348.6505338
10765,1,334.3444799
10766,1,247.6276429
10767,4,469.5517953
10768,1,250.0171152
10769,4,485.4318221
10770,1,312.7722909
10771,1,368.8945115
10772,4,443.6693859
10773,1,299.2412566
10774,4,457.7546559
10775,1,295.884907
10776,1,329.6700174
10777,1,313.7100911
10778,1,325.0284083
10779,1,330.2691899
10780,1,351.2662824
10781,1,312.5216119
10782,4,563.971922
10783,1,236.380021
10784,4,465.2837223
10785,1,345.6988142
10786,1,233.460035
10787,1,295.9628894
10788,1,349.7315355
10789,1,235.1038025
10790,1,327.4477577
10791,1,315.8251247
10792,1,251.403455
10793,1,225.4291238
10794,1,319.2781799
10795,1,283.8339259
10796,4,477.2709823
10797,1,271.8844387
10798,1,283.2682734
10799,4,415.8121821
10800,1,342.2395469
10801,1,263.9300342
10802,1,299.3459046
10803,1,157.2576559
10804,4,465.1719225
10805,1,300.9460239
10806,1,298.3345223
10807,1,229.6403982
10808,1,384.9654504
10809,1,282.7129508
10810,4,438.48423
10811,4,444.2929717
10812,1,292.772201
10813,1,247.0596253
10814,1,306.7193997
10815,1,252.5161279
10816,1,311.1997563
10817,1,291.0591573
10818,1,391.2888894
10819,1,246.6943736
10820,1,368.1769844
10821,1,335.5294241
10822,1,274.1233906
10823,1,238.5147114
10824,1,315.1413117
10825,1,271.5343404
10826,2,20960.0554
10827,1,210.0421734
10828,1,290.8658322
10829,1,333.9565156
10830,1,303.2779914
10831,4,532.4718004
10832,1,328.0906098
10833,1,300.82513
10834,1,251.8231297
10835,1,282.6511822
10836,1,324.2605976
10837,1,245.1895939
10838,1,300.0084075
10839,1,337.4799184
10840,1,261.268808
10841,1,272.2945855
10842,1,358.0748958
10843,1,348.8792034
10844,1,342.372851
10845,1,318.0142534
10846,4,561.7500841
10847,4,453.201042
10848,4,473.0652314
10849,1,262.9921658
10850,3,12969.1429
10851,1,396.9971858
10852,1,257.6682956
10853,1,343.732631
10854,3,12305.51986
10855,1,368.7454064
10856,1,345.5747587
10857,4,492.2416461
10858,1,330.7806749
10859,4,455.5798009
10860,1,248.6962323
10861,1,267.1969928
10862,1,325.7292347
10863,1,314.0064486
10864,1,340.64454
10865,1,304.1284335
10866,1,262.3529713
10867,1,386.5168479
10868,1,260.9873802
10869,4,559.2106597
10870,1,292.2697722
10871,1,267.3657067
10872,1,234.2737182
10873,4,566.4920089
10874,1,341.8078177
10875,1,303.641433
10876,1,336.071695
10877,4,442.046327
10878,4,442.8144974
10879,1,443.7715745
10880,4,457.5357508
10881,1,375.2813035
10882,1,311.3387636
10883,1,401.9573452
10884,1,330.487245
10885,1,172.6177411
10886,1,340.5011105
10887,4,412.796859
10888,1,353.8936044
10889,1,338.8572612
10890,4,459.1806779
10891,1,259.0956707
10892,4,522.4397573
10893,1,273.1004685
10894,4,522.1303435
10895,1,283.3977951
10896,1,263.0482945
10897,1,297.2755113
10898,1,266.5499178
10899,1,174.7566091
10900,4,487.573837
10901,4,615.6851308
10902,1,257.5696491
10903,1,362.2051997
10904,1,283.7942329
10905,1,293.5837376
10906,1,227.6193408
10907,1,289.4972786
10908,1,195.9910754
10909,4,463.9453292
10910,1,193.8019309
10911,1,296.5378618
10912,1,297.2470664
10913,1,412.680454
10914,1,246.5926769
10915,1,325.0206269
10916,1,336.3860782
10917,1,196.9549058
10918,1,282.4888551
10919,4,459.6532403
10920,4,445.663492
10921,4,454.2934881
10922,4,485.4472279
10923,1,293.7419383
10924,1,336.890908
10925,1,320.9803464
10926,1,366.236594
10927,4,474.9048422
10928,1,335.6427774
10929,1,273.8246303
10930,1,296.830072
10931,1,257.1794752
10932,4,459.6722781
10933,1,358.7050082
10934,1,369.2780485
10935,1,203.8570237
10936,1,427.1743812
10937,1,305.9495157
10938,1,218.9165138
10939,1,220.5853476
10940,1,297.9223715
10941,1,266.5518008
10942,1,222.8155929
10943,1,301.5023997
10944,1,184.2694903
10945,1,254.914121
10946,1,400.7333712
10947,1,323.3635334
10948,1,370.9229033
10949,1,354.96653
10950,1,259.5393975
10951,1,238.1122488
10952,1,324.7067518
10953,4,417.6387666
10954,1,315.0616796
10955,1,322.2393463
10956,3,9402.561268
10957,4,363.5588372
10958,1,282.9092427
10959,1,279.1722302
10960,1,288.9073601
10961,1,366.7017505
10962,1,339.2175708
10963,1,361.0674892
10964,1,241.9579876
10965,1,306.6802237
10966,1,210.6218998
10967,4,455.1126289
10968,4,452.0368347
10969,1,335.7963708
10970,1,281.2186667
10971,1,323.5285292
10972,4,484.0996591
10973,1,315.9903295
10974,1,265.4961829
10975,1,349.1957709
10976,1,304.2629048
10977,1,329.6665829
10978,1,360.9986534
10979,4,538.3962285
10980,1,273.8955882
10981,1,324.6312239
10982,1,349.9166456
10983,1,270.8795398
10984,4,486.6390913
10985,1,217.9248796
10986,1,486.1814893
10987,1,237.4557248
10988,1,294.6158101
10989,1,374.1706632
10990,1,303.5554779
10991,1,294.7423529
10992,1,178.835044
10993,1,326.6363662
10994,1,356.5934757
10995,4,563.5242779
10996,1,284.5422934
10997,1,291.321402
10998,1,312.7398701
10999,3,13444.63529
11000,1,331.8015394
11001,1,344.1448771
11002,1,214.9026666
11003,1,326.1254401
11004,1,297.695632
11005,4,510.3125769
11006,1,291.6955175
11007,1,266.6703099
11008,1,221.8832616
11009,1,224.6043162
11010,1,301.1248085
11011,1,352.4581244
11012,1,209.0830123
11013,1,253.0290757
11014,1,237.3654087
11015,1,247.7474284
11016,1,302.3926837
11017,4,516.3318303
11018,1,271.6896444
11019,3,10498.33024
11020,4,544.5553255
11021,1,247.5022806
11022,4,422.1429646
11023,1,190.3684277
11024,1,323.8904351
11025,1,288.3199327
11026,1,359.4328291
11027,1,256.2156441
11028,4,438.748099
11029,1,345.0442234
11030,1,200.9635883
11031,1,332.504616
11032,1,248.2801326
11033,1,186.536834
11034,1,313.9561366
11035,1,246.511222
11036,1,287.4932231
11037,1,226.715798
11038,1,366.8818847
11039,1,343.114594
11040,4,495.8669709
11041,1,249.6221771
11042,1,254.3998926
11043,4,471.4956732
11044,1,346.7960042
11045,1,209.1320359
11046,1,363.5325456
11047,4,486.3039766
11048,1,238.7041885
11049,1,270.3803466
11050,1,122.446592
11051,4,412.0187894
11052,1,327.4189561
11053,1,322.7502011
11054,4,527.6332692
11055,1,304.5123286
11056,1,296.2506369
11057,1,271.3058045
11058,1,283.6812541
11059,1,241.3254093
11060,1,325.7637031
11061,1,334.60798
11062,1,152.8763349
11063,1,248.3011086
11064,1,289.9163779
11065,4,542.8633197
11066,1,212.5065058
11067,4,585.2958188
11068,1,255.6395976
11069,1,344.439123
11070,1,289.2512231
11071,4,501.7751447
11072,1,258.7236804
11073,4,446.5750171
11074,4,545.3625014
11075,1,478.7952958
11076,1,353.9289434
11077,4,500.4016914
11078,1,340.8692328
11079,1,205.320565
11080,1,386.4098312
11081,1,290.2541686
11082,1,276.3842504
11083,1,256.1855315
11084,1,332.4289514
11085,1,325.5244662
11086,1,299.6810446
11087,4,546.4402327
11088,1,287.8428901
11089,1,204.7675601
11090,1,342.7577873
11091,1,407.4047978
11092,1,394.7685064
11093,1,440.9174866
11094,1,320.8794665
11095,1,318.3463329
11096,4,535.038883
11097,1,263.6970103
11098,1,270.1236665
11099,1,375.5319926
11100,1,167.2023297
11101,1,397.1659926
11102,1,290.8220483
11103,1,286.6600169
11104,1,395.7392915
11105,1,258.7982873
11106,1,299.6437271
11107,1,226.9537462
11108,4,567.3192211
11109,1,298.2854656
11110,4,461.5110299
11111,4,560.157039
11112,1,258.5323948
11113,1,264.6966561
11114,1,232.1295464
11115,1,370.3304073
11116,1,230.0680437
11117,1,247.0593227
11118,1,267.3785391
11119,1,267.9323286
11120,1,336.9103153
11121,1,282.2691364
11122,1,278.3324121
11123,1,170.2952709
11124,4,484.0150715
11125,1,404.5748626
11126,1,332.8226951
11127,4,506.4779059
11128,1,337.0517937
11129,1,339.4658491
11130,1,391.7199082
11131,1,337.0655376
11132,4,654.0041262
11133,1,233.5257367
11134,1,281.0504956
11135,1,310.096669
11136,4,539.3463273
11137,1,307.3775697
11138,1,332.2856323
11139,1,314.4972761
11140,1,147.2353633
11141,1,367.6403436
11142,1,234.8107586
11143,1,307.1539964
11144,1,303.3507098
11145,1,307.4833042
11146,1,300.8383748
11147,4,430.3259703
11148,1,387.7211084
11149,1,172.0798877
11150,1,397.9485855
11151,1,370.4445147
11152,1,315.6589946
11153,1,305.5344782
11154,4,494.5500457
11155,1,388.2975782
11156,1,276.6122023
11157,1,321.475329
11158,1,339.9007708
11159,1,281.7526935
11160,1,327.986126
11161,1,348.2314239
11162,4,569.5822448
11163,1,336.5105266
11164,1,316.2414643
11165,1,298.5022075
11166,1,312.3051393
11167,1,218.8751194
11168,1,283.2918322
11169,1,301.0623334
11170,1,448.7238052
11171,1,309.3678124
11172,1,237.0647446
11173,1,347.6963657
11174,4,462.5715941
11175,1,303.8398
11176,1,148.1313046
11177,1,308.4047762
11178,1,380.6585855
11179,1,370.6089153
11180,1,393.5005951
11181,1,352.6342451
11182,1,324.2167521
11183,1,255.6463669
11184,1,274.9294742
11185,1,315.1877538
11186,1,296.835148
11187,1,347.9355067
11188,1,345.7459419
11189,1,327.1097486
11190,1,298.5749693
11191,1,288.1847712
11192,1,305.630948
11193,1,308.6756814
11194,1,182.8850184
11195,1,190.2111828
11196,4,587.5879795
11197,1,237.0087627
11198,1,242.9493963
11199,1,223.9320909
11200,1,329.9414307
11201,1,277.5483577
11202,1,418.9077019
11203,1,367.3705174
11204,1,239.2869588
11205,4,489.8895337
11206,1,264.704981
11207,1,340.2175989
11208,1,133.9304593
11209,1,339.2094512
11210,1,248.7491468
11211,4,388.7748514
11212,1,249.7246522
11213,1,362.1332211
11214,1,319.81685
11215,1,290.8771577
11216,1,479.4432877
11217,1,236.2570679
11218,1,278.5745551
11219,1,264.6556963
11220,1,319.3708299
11221,4,462.4542644
11222,1,321.936441
11223,1,198.2657067
11224,1,337.5305727
11225,1,337.292076
11226,1,266.1388024
11227,1,333.4608475
11228,1,385.5242543
11229,1,357.9423576
11230,1,268.1495504
11231,1,452.4563587
11232,1,269.1824258
11233,1,197.3664981
11234,1,331.7383354
11235,1,294.5416664
11236,1,314.3292563
11237,1,252.9617765
11238,1,208.2577265
11239,1,411.8432323
11240,1,286.7967746
11241,4,475.1449529
11242,4,521.4264204
11243,1,244.5583933
11244,1,378.0788777
11245,1,164.9023152
11246,4,543.7389504
11247,1,302.3359539
11248,1,306.0818923
11249,1,244.0656588
11250,1,344.2414422
11251,4,502.1255168
11252,1,397.8651328
11253,1,279.8704431
11254,1,372.2506207
11255,1,245.118278
11256,1,273.989525
11257,1,301.7923214
11258,1,216.8911223
11259,1,248.5637052
11260,1,276.2698368
11261,1,335.3366963
11262,1,218.0512208
11263,1,240.7168187
11264,1,339.0548988
11265,1,243.0624829
11266,1,325.5534705
11267,2,13707.28078
11268,4,590.0229901
11269,4,453.4537747
11270,1,277.8831735
11271,1,343.5155288
11272,1,367.2801214
11273,4,508.1337925
11274,1,221.1788533
11275,1,318.5427649
11276,1,295.1146901
11277,4,461.488307
11278,4,438.1553344
11279,1,372.8667612
11280,1,309.4701522
11281,1,350.603219
11282,1,253.1212689
11283,1,250.6462881
11284,1,340.6053901
11285,4,523.8132874
11286,1,329.8882929
11287,1,264.4317495
11288,4,460.0869575
11289,4,503.9040935
11290,1,298.3944495
11291,1,257.9465719
11292,1,340.3768303
11293,1,201.8405537
11294,1,247.8486091
11295,1,352.1125889
11296,1,370.0510497
11297,1,243.4082116
11298,1,213.7170241
11299,1,344.5626382
11300,1,234.3215946
11301,1,246.7109015
11302,1,244.2504886
11303,1,354.8451737
11304,1,302.7813182
11305,1,214.7744534
11306,1,429.701433
11307,4,552.2038411
11308,1,404.8759671
11309,1,332.1864354
11310,1,366.864222
11311,1,319.3263095
11312,1,252.815156
11313,1,305.3809822
11314,4,571.5582845
11315,4,595.3235135
11316,4,477.3602561
11317,1,275.3584914
11318,1,245.2161366
11319,1,264.9510581
11320,1,331.091747
11321,1,352.0946176
11322,1,259.7276624
11323,4,562.8311963
11324,3,8741.7118
11325,1,252.992967
11326,1,251.9775217
11327,1,362.2285259
11328,4,398.7328035
11329,1,339.1816595
11330,1,328.742145
11331,1,319.9292513
11332,1,334.9300384
11333,1,154.497556
11334,2,25321.71368
11335,1,154.4539087
11336,1,330.3167763
11337,1,343.6770624
11338,1,309.1809477
11339,1,289.4522325
11340,1,201.2584749
11341,1,306.9004578
11342,1,246.9278095
11343,1,226.0831095
11344,1,382.3079191
11345,1,279.7561391
11346,3,12693.9868
11347,4,438.8296545
11348,1,263.5241171
11349,1,194.4365987
11350,1,395.7259621
11351,1,273.422067
11352,4,599.3981803
11353,1,345.9777462
11354,1,312.0770044
11355,4,481.08355
11356,1,298.1847673
11357,3,11720.66108
11358,1,316.7740865
11359,1,346.5337925
11360,1,330.3544112
11361,1,247.3719418
11362,1,360.5359776
11363,1,274.0260115
11364,1,309.60122
11365,1,251.6098365
11366,1,264.6928777
11367,1,262.4194132
11368,1,312.734714
11369,1,169.7351995
11370,4,539.5258595
11371,1,276.8853731
11372,4,464.980869
11373,1,230.6225365
11374,1,252.8922622
11375,1,155.3373569
11376,1,269.5242512
11377,4,547.6745252
11378,1,365.2297769
11379,4,539.9392738
11380,1,180.4951858
11381,1,276.9017246
11382,4,534.5286778
11383,1,304.4786655
11384,1,314.045746
11385,4,495.9002241
11386,1,321.0889047
11387,1,452.9026929
11388,1,275.6779768
11389,1,203.7918512
11390,1,374.4120452
11391,1,330.1785914
11392,1,421.2120156
11393,4,533.4554386
11394,1,330.8307043
11395,1,399.4356919
11396,1,387.5372097
11397,1,191.0757663
11398,1,256.8280704
11399,1,333.4695273
11400,1,430.0654083
11401,1,292.0762306
11402,1,348.3990716
11403,1,273.2585962
11404,4,443.7261875
11405,1,373.1904374
11406,1,281.7819873
11407,1,379.3895547
11408,2,16276.19041
11409,1,250.9956164
11410,1,262.2767786
11411,3,14593.90478
11412,4,507.425084
11413,1,264.1018513
11414,4,492.2463885
11415,1,242.6989986
11416,1,328.091591
11417,1,184.9246417
11418,1,429.238926
11419,4,491.9530194
11420,1,372.3051391
11421,1,318.5603032
11422,1,245.814138
11423,1,357.6449269
11424,1,321.2232994
11425,1,384.8843624
11426,1,429.0602231
11427,4,519.1908262
11428,4,451.4622229
11429,1,343.4450448
11430,1,398.8153375
11431,1,314.8308049
11432,1,256.4764184
11433,1,291.9964474
11434,1,279.7078241
11435,4,529.3232086
11436,1,198.2371102
11437,1,305.9809522
11438,1,256.9167399
11439,1,422.3453752
11440,1,192.9589133
11441,1,276.9127097
11442,4,453.8030092
11443,1,344.3529138
11444,1,256.6398268
11445,1,304.16499
11446,1,170.1964975
11447,1,258.5742283
11448,1,302.0661007
11449,4,500.1854205
11450,1,337.3534528
11451,1,249.6349544
11452,1,394.8600142
11453,4,457.377173
11454,4,516.1927117
11455,1,287.8987017
11456,1,454.1042366
11457,1,250.5515498
11458,1,297.3067614
11459,4,534.3937843
11460,1,283.9222002
11461,1,313.6794394
11462,1,201.7112008
11463,1,373.1994197
11464,1,249.0357894
11465,1,352.7917257
11466,1,382.9555874
11467,1,334.8821467
11468,4,457.6742789
11469,2,22920.99543
11470,1,397.9469378
11471,1,327.8298664
11472,4,571.3176232
11473,1,307.4837847
11474,1,281.9837973
11475,1,359.2022444
11476,1,243.7823525
11477,1,220.2267074
11478,1,341.5252936
11479,1,298.1004873
11480,4,559.6330714
11481,1,343.4214057
11482,1,212.671983
11483,2,23788.61744
11484,1,343.2636516
11485,1,279.0918952
11486,1,358.9750414
11487,1,378.4534007
11488,4,486.067868
11489,1,168.1119211
11490,1,217.3147063
11491,1,332.9238585
11492,1,317.2869722
11493,4,552.0089284
11494,1,224.437153
11495,1,264.6002883
11496,1,363.7816321
11497,1,380.2063408
11498,4,505.951975
11499,2,29825.68597
11500,1,305.6547187
11501,4,476.5740188
11502,1,266.3530768
11503,1,153.2581379
11504,1,214.3217835
11505,1,289.2531147
11506,1,304.0987723
11507,1,240.4620069
11508,1,393.7953397
11509,1,375.5831761
11510,1,367.1211454
11511,4,519.5360106
11512,4,427.571262
11513,1,338.7730766
11514,1,309.9196874
11515,1,360.9381177
11516,1,255.1898533
11517,4,463.4601589
11518,1,297.3574065
11519,1,283.1075249
11520,1,293.7284442
11521,1,241.6544327
11522,4,506.5051369
11523,1,346.9619337
11524,1,285.044068
11525,1,374.7298469
11526,4,507.2701597
11527,4,520.6604553
11528,1,414.1284578
11529,1,396.3598247
11530,1,347.9569593
11531,1,327.0332485
11532,4,525.2912851
11533,1,300.7058615
11534,1,277.9414912
11535,1,397.0948628
11536,1,334.8622485
11537,1,225.8346576
11538,1,295.7968338
11539,4,533.0140212
11540,4,519.0712013
11541,4,565.5287997
11542,4,527.8476246
11543,1,261.4070883
11544,1,404.4785911
11545,1,247.4885314
11546,1,253.2609636
11547,4,494.9692714
11548,1,336.5066588
11549,1,263.7052665
11550,1,150.1780334
11551,1,300.1688925
11552,1,257.9212122
11553,1,367.4208851
11554,1,289.4023995
11555,1,270.8462452
11556,1,330.9962057
11557,1,378.3810116
11558,1,325.3424568
11559,1,258.2401563
11560,1,264.9752198
11561,1,269.8718661
11562,1,346.5667955
11563,1,309.127783
11564,1,232.6100823
11565,1,305.0350746
11566,1,253.3342074
11567,4,540.6796416
11568,1,316.033532
11569,1,307.7561577
11570,1,324.1735385
11571,3,11686.69278
11572,1,321.1322451
11573,1,339.5615106
11574,1,285.8524668
11575,1,262.6892893
11576,1,317.8176436
11577,1,239.2750546
11578,1,296.1042859
11579,1,269.2984589
11580,1,345.9720469
11581,4,496.1715785
11582,1,300.5536861
